County;Municipality;ID;Discovered;Site_type;Name;Period;Arrow_transverse;Arrow_single_edged;Arrow_A;Arrow_B;Arrow_C;Arrow_D;Arrow_bifacial;Flint_spear;Flint_dagger;Flint_sickle;Slate_arrow_rhombic;Slate_knife;Slate_spear;Slate_sawed;Quartz_present;Core_shell_disc;Core_cylindrical;Core_conical;Core_keeled;Axe_flint_core;Axe_noestvet;Axe_pecked;Axe_limhamn;Axe_vespestad;Axe_vestlands;Axe_flint_pointbutt;Axe_flint_thickbutt;Axe_flint_thinbutt;Axe_flint_thinblade;Club_starshaped;Club_round;Battleaxe_BAC;Battleaxe_TRB_EN;Battleaxe_TRB_MN;Flake_polished;Bone_tool;Amber;Metal;Pendant_threesided;Pendant_LN;Grinding_stone_knuckle;Pottery_present;Reference
Vestland;Sund;B10883;;Settlement;Nesvikja_II;MNB;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Unpublished
Vestland;Sund;B17005;2013;Settlement;Porsvika_lok._8;N;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Toessebro_and_aastveit_2014
Vestland;Sund;B17006;2013;Settlement;Porsvika_lok._9;N;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Toessebro_and_aastveit_2014
Vestland;Ullensvang;B12255;1972;Settlement;Vivatn_618;N;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Indrelid_1994
Vestland;Ullensvang;B12256,_B13015;1972;Settlement;Vivatn_634;N;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Indrelid_1994
Vestland;Meland;B12885;1975;Settlement;Flatoey_11;N;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Naeroey_1994a
Vestland;Meland;B12887;1975;Settlement;Flatoey_12;F3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Naeroey_1994a
Vestland;Meland;B12888;1975;Settlement;Flatoey_13;EN;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Naeroey_1994a
Vestland;Stord;B15241;1993;Settlement;Arahaugen_88;EN;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kristoffersen_and_Warren_2001
Vestland;Stord;B15393;1993;Settlement;Breiavikjo_134;N;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kristoffersen_and_Warren_2001
